bedrooms,bathrooms,toilets,parking spaces,type,town,state,price
4,4,5,4,semi-detached duplex,Ibeju Lekki,Lagos,50000000
4,6,6,6,semi-detached duplex,Ajah,Lagos,70000000
4,4,5,3,house,Lekki,Lagos,200000000
4,6,6,3,terraced duplex,Gwarinpa,Abuja,150000000
,10,12,8,Block of flats,Enugu,Enugu,60000000
5,5,6,,detached duplex,Lugbe District,Abuja,115000000
5,6,6,5,semi-detached duplex,Gwarinpa,Abuja,110000000
4,4,5,6,detached duplex,Ibadan South-West,Oyo,85000000
5,5,6,3,terraced duplex,Utako,Abuja,130000000
13,13,13,,1 block of flats,Alimosho,Lagos,50000000
3,,,,block of flats,Surulere,Lagos,120000000
4,5,6,3,semi-detached duplex,Ajah,Lagos,60000000
4,5,6,,terraced duplex,Lekki,Lagos,93000000
5,5,6,,detached duplex,Lekki,Lagos,110000000
4,4,5,,detached duplex,Victoria Island (VI),Lagos,200000000
3,3,4,,block of flats,Victoria Island (VI),Lagos,80000000
4,5,5,3,terraced duplex,Life Camp,Abuja,50000000
5,,,,detached duplex,Ajah,Lagos,90000000
6,6,6,,detached duplex,Katampe,Abuja,850000000
4,4,5,,terraced duplex,Ikoyi,Lagos,450000000
5,5,6,,detached duplex,Ikoyi,Lagos,750000000
4,5,5,3,house,Asokoro District,Abuja,95000000
4,5,4,6,detached duplex,Gwarinpa,Abuja,140000000
,,,,Detached duplex,Ikeja,Lagos,260000000
4,,,,detached duplex,Lekki,Lagos,95000000
5,5,6,6,detached duplex,Lekki,Lagos,350000000
4,4,5,,semi-detached duplex,Lekki,Lagos,85000000
5,6,7,4,detached duplex,Ajah,Lagos,90000000
4,4,5,3,terraced duplex,Ikeja,Lagos,200000000
5,5,6,,detached duplex,Ajah,Lagos,110000000
5,5,6,3,detached duplex,Lekki,Lagos,140000000
5,5,6,5,detached duplex,Ajah,Lagos,150000000
5,5,7,7,detached duplex,Lekki,Lagos,550000000
5,5,7,,detached duplex,Lekki,Lagos,600000000
6,6,7,7,detached duplex,Lekki,Lagos,350000000
5,5,6,5,detached duplex,Maitama District,Abuja,380000000
4,4,5,,semi-detached duplex,Ajah,Lagos,155000000
4,5,6,2,terraced duplex,Lekki,Lagos,85000000
8,,9,25,detached duplex,Maitama District,Abuja,1500000000
4,4,5,,terraced duplex,Lekki,Lagos,52000000
4,,,,house,Victoria Island (VI),Lagos,250000000
,2,2,,block of flats,Lekki,Lagos,19000000
4,4,5,,semi-detached duplex,Lekki,Lagos,200000000
5,5,,4,semi-detached duplex,Lekki,Lagos,300000000
6,6,7,5,detached duplex,Lekki,Lagos,200000000
3,3,4,,house,Lekki,Lagos,80000000
6,8,7,8,detached duplex,Asokoro District,Abuja,700000000
3,3,4,4,terraced duplex,Lekki,Lagos,80000000
5,5,6,,detached duplex,Lekki,Lagos,150000000
4,,,,house,Asokoro District,Abuja,900000000
4,4,5,3,house,Surulere,Lagos,65000000
5,5,6,,detached duplex,Lekki,Lagos,300000000
3,3,4,,block of flats,Ikoyi,Lagos,2200000000
3,3,4,,terraced duplex,Ajah,Lagos,45000000
4,,5,,detached duplex,Ajah,Lagos,260000000
4,4,5,3,detached duplex,Lekki,Lagos,95000000
4,4,5,3,semi-detached duplex,Lekki,Lagos,65000000
4,4,5,3,detached duplex,Lekki,Lagos,120000000
4,4,5,5,terraced duplex,Lekki,Lagos,55000000
5,8,8,10,detached duplex,Gwarinpa,Abuja,300000000
6,6,7,3,detached duplex,Lekki,Lagos,205000000
5,5,6,,detached duplex,Lekki,Lagos,400000000
5,5,6,8,detached duplex,Ikoyi,Lagos,850000000
5,5,6,5,detached duplex,Lekki,Lagos,125000000
4,4,5,,detached duplex,Lekki,Lagos,140000000
4,5,5,6,house,Bwari,Abuja,50000000
4,5,5,10,terraced duplex,Gwarinpa,Abuja,250000000
4,5,5,3,terraced duplex,Jahi,Abuja,80000000
6,6,7,7,detached duplex,Lekki,Lagos,165000000
5,5,6,8,detached duplex,Ikoyi,Lagos,750000000
4,6,6,3,terraced duplex,Ikoyi,Lagos,700000000
4,,,,semi-detached duplex,Isheri North,Lagos,70000000
4,4,5,4,terraced duplex,Katampe,Abuja,85050000
4,4,5,4,semi-detached duplex,Lokogoma District,Abuja,64693453
4,4,5,4,terraced duplex,Lokogoma District,Abuja,55282666
3,3,4,3,terraced duplex,Lokogoma District,Abuja,43535100
4,5,6,5,detached duplex,Lekki,Lagos,170000000
4,4,5,,semi-detached duplex,Lekki,Lagos,70000000
5,5,6,3,terraced duplex,Lekki,Lagos,90000000
3,3,4,2,terraced duplex,Ogudu,Lagos,140000000
4,4,4,,terraced duplex,Ikoyi,Lagos,550000000
5,6,6,5,detached duplex,Wuye,Abuja,300000000
4,,4,,block of flats,Ibadan,Oyo,6000000
5,5,6,5,detached duplex,Lekki,Lagos,220000000
5,,,,house,Lekki,Lagos,210000000
5,,5,,detached bungalow,Port Harcourt,Rivers,70000000
5,5,6,,detached duplex,Lekki,Lagos,255000000
3,3,4,3,detached bungalow,Kurudu,Abuja,26500000
4,4,5,,semi-detached duplex,Lekki,Lagos,85000000
3,3,4,3,detached bungalow,Ajah,Lagos,32000000
4,5,5,6,terraced duplex,Katampe,Abuja,1200000000
4,5,5,20,terraced duplex,Life Camp,Abuja,450000000
,4,4,50,Block of flats,Katampe,Abuja,1800000000
4,4,5,,detached duplex,Magodo,Lagos,300000000
4,4,5,2,terraced duplex,Lekki,Lagos,150000000
4,5,5,,detached bungalow,Ibadan,Oyo,45000000
5,5,6,4,detached duplex,Lekki,Lagos,138000000
6,6,7,3,semi-detached duplex,Ikoyi,Lagos,800000000
5,6,6,1000,detached duplex,Port Harcourt,Rivers,4500000000
5,6,6,8,detached duplex,Port Harcourt,Rivers,130000000
6,7,7,10,detached duplex,Port Harcourt,Rivers,160000000
4,5,5,3,detached duplex,Port Harcourt,Rivers,75000000
4,4,5,2,terraced duplex,Ikoyi,Lagos,500000000
5,5,6,2,detached duplex,Lekki,Lagos,175000000
5,5,6,4,detached duplex,Ajah,Lagos,95000000
5,6,7,5,detached duplex,Lekki,Lagos,130000000
4,4,5,,semi-detached duplex,Lekki,Lagos,200000000
4,4,5,2,semi-detached duplex,Lekki,Lagos,65000000
4,4,5,3,terraced duplex,Victoria Island (VI),Lagos,160000000
4,5,5,,terraced duplex,Life Camp,Abuja,75000000
4,4,5,3,semi-detached duplex,Ajah,Lagos,40000000
6,6,7,6,detached duplex,Ajah,Lagos,90000000
4,,,,terraced duplex,Lekki,Lagos,175000000
4,,,,detached duplex,Isheri North,Lagos,75000000
5,6,7,3,detached duplex,Lekki,Lagos,125000000
4,4,5,,detached duplex,Lekki,Lagos,250000000
4,4,5,,semi-detached duplex,Lekki,Lagos,200000000
5,7,7,20,detached duplex,Gwarinpa,Abuja,220000000
4,4,5,,terraced duplex,Guzape District,Abuja,150000000
5,5,5,2,detached duplex,Lekki,Lagos,190000000
5,6,6,,detached duplex,Lekki,Lagos,140000000
5,6,7,3,detached duplex,Lekki,Lagos,120000000
3,3,4,4,terraced duplex,Kubwa,Abuja,55000000
4,4,5,4,terraced duplex,Kubwa,Abuja,66000000
4,4,5,3,terraced duplex,Kaura,Abuja,76000000
4,4,5,3,terraced duplex,Guzape District,Abuja,140000000
5,5,6,5,detached duplex,Ikoyi,Lagos,650000000
2,2,2,,terraced duplex,Guzape District,Abuja,45000000
4,4,5,2,terraced duplex,Ikoyi,Lagos,400000000
3,3,4,3,detached duplex,Ibeju Lekki,Lagos,69000000
5,6,6,,detached duplex,Lekki,Lagos,140000000
5,5,6,,detached duplex,Ikoyi,Lagos,650000000
5,5,6,3,detached duplex,Ajah,Lagos,70000000
5,5,6,5,detached duplex,Lekki,Lagos,200000000
5,6,7,5,detached duplex,Lekki,Lagos,135000000
4,4,5,5,semi-detached duplex,Lekki,Lagos,225000000
5,,,,house,Lekki,Lagos,127000000
5,5,5,4,detached duplex,Ajah,Lagos,60000000
3,3,3,2,terraced duplex,Lekki,Lagos,45000000
5,5,6,,detached duplex,Ikoyi,Lagos,800000000
4,4,5,3,terraced duplex,Ojodu,Lagos,51550000
5,5,6,8,detached duplex,Ikoyi,Lagos,850000000
10,20,20,6,1 house,Oluyole,Oyo,35000000
5,5,6,5,detached duplex,Ikoyi,Lagos,600000000
4,4,5,,detached duplex,Lekki,Lagos,180000000
4,4,5,7,detached duplex,Gwarinpa,Abuja,180000000
3,3,4,,detached bungalow,Ojodu,Lagos,25000000
4,5,5,5,terraced duplex,Katampe,Abuja,82000000
4,5,5,4,terraced duplex,Jahi,Abuja,75000000
5,6,5,6,detached duplex,Mabushi,Abuja,125000000
5,6,6,7,detached duplex,Asokoro District,Abuja,600000000
5,5,6,2,terraced duplex,Lekki,Lagos,90000000
5,5,6,12,semi-detached duplex,Lekki,Lagos,95000000
3,,,,terraced duplex,Lekki,Lagos,120000000
4,,,,detached duplex,Ajah,Lagos,85000000
4,4,5,3,detached duplex,Ikoyi,Lagos,600000000
5,5,7,7,detached duplex,Lekki,Lagos,135000000
4,4,5,2,terraced duplex,Lekki,Lagos,170000000
5,6,7,5,detached duplex,Lekki,Lagos,165000000
4,4,6,3,semi-detached duplex,Ajah,Lagos,43000000
5,6,7,4,detached duplex,Lekki,Lagos,150000000
5,5,6,,semi-detached duplex,Lekki,Lagos,285000000
5,,,,detached duplex,Lekki,Lagos,450000000
6,6,7,,detached duplex,Victoria Island (VI),Lagos,600000000
3,3,3,2,detached bungalow,Ibeju Lekki,Lagos,19000000
4,,,,semi-detached duplex,Lekki,Lagos,120000000
5,5,7,,house,Ikoyi,Lagos,"
$1000000 
approx. ₦436175754
"
4,4,5,2,terraced duplex,Lekki,Lagos,55000000
5,5,6,3,detached duplex,Lekki,Lagos,200000000
4,4,5,,semi-detached duplex,Lekki,Lagos,77500000
5,6,7,5,detached duplex,Lekki,Lagos,200000000
4,5,6,3,detached duplex,Ajah,Lagos,95000000
5,6,7,5,detached duplex,Lekki,Lagos,450000000
6,6,7,7,detached duplex,Lekki,Lagos,165000000
5,5,5,5,detached duplex,Ketu,Lagos,200000000
5,2,5,5,detached duplex,Ketu,Lagos,250000000
4,4,5,3,terraced duplex,Ajah,Lagos,47000000
3,3,3,2,terraced bungalow,Ibeju Lekki,Lagos,20000000
4,4,5,3,terraced duplex,Ikoyi,Lagos,420000000
5,5,6,6,detached duplex,Lugbe District,Abuja,85000000
5,5,6,3,detached duplex,Ajah,Lagos,160000000
4,4,5,2,terraced duplex,Jabi,Abuja,140000000
8,8,11,10,semi-detached duplex,Ipaja,Lagos,66500000
4,4,5,3,terraced duplex,Lekki,Lagos,59500000
4,4,5,3,terraced duplex,Lekki,Lagos,58500000
4,4,5,3,semi-detached duplex,Lekki,Lagos,115500000
,,,,Block of flats,Ikorodu,Lagos,20000000
4,5,5,,detached duplex,Ikeja,Lagos,85000000
5,7,7,15,detached duplex,Gwarinpa,Abuja,400000000
5,,,,semi-detached duplex,Lekki,Lagos,230000000
4,,,,semi-detached duplex,Lekki,Lagos,160000000
5,,,,detached duplex,Lekki,Lagos,180000000
4,,,,terraced duplex,Lekki,Lagos,78000000
4,,5,6,detached duplex,Life Camp,Abuja,200000000
3,3,3,2,terraced duplex,Ajah,Lagos,45000000
4,4,5,4,detached duplex,Lekki,Lagos,180000000
4,4,5,,detached duplex,Ajah,Lagos,85000000
4,4,5,3,detached duplex,Ajah,Lagos,50000000
5,5,6,3,terraced duplex,Lekki,Lagos,85000000
4,5,5,10,detached duplex,Lekki,Lagos,220000000
4,4,5,,terraced duplex,Ikeja,Lagos,135000000
4,4,5,5,semi-detached duplex,Ikeja,Lagos,370000000
3,3,4,2,terraced duplex,Jabi,Abuja,95000000
3,,,,terraced duplex,Isheri North,Lagos,44000000
4,4,5,7,detached duplex,Ikoyi,Lagos,"
$1600000 
approx. ₦697881206
"
5,,,,detached duplex,Isheri North,Lagos,100000000
5,5,6,,detached duplex,Guzape District,Abuja,170000000
5,5,6,,semi-detached duplex,Victoria Island (VI),Lagos,250000000
4,,,,semi-detached duplex,Lekki,Lagos,80000000
5,,,,detached duplex,Lekki,Lagos,105000000
5,,,,detached duplex,Ajah,Lagos,110000000
4,4,5,3,terraced duplex,Lekki,Lagos,65000000
4,4,5,4,semi-detached duplex,Lekki,Lagos,75000000
4,4,5,3,detached duplex,Lekki,Lagos,140000000
4,4,5,3,semi-detached duplex,Maryland,Lagos,90000000
5,5,6,6,detached duplex,Ikoyi,Lagos,750000000
5,5,6,,detached duplex,Lekki,Lagos,260000000
5,5,6,4,detached duplex,Ajah,Lagos,100000000
5,5,6,5,detached duplex,Lekki,Lagos,185000000
2,2,3,,block of flats,Lekki,Lagos,38000000
3,3,4,,block of flats,Ikoyi,Lagos,5500000000
4,5,5,6,terraced duplex,Jahi,Abuja,85000000
,4,4,2000,block of flats,Central Area Phase 2,Abuja,600000000
4,4,4,2,terraced duplex,Lekki,Lagos,65000000
5,6,6,6,detached duplex,Ikoyi,Lagos,900000000
,,,,Block of flats,Isolo,Lagos,150000000
4,4,5,3,detached duplex,Lekki,Lagos,75000000
4,4,5,,terraced duplex,Lekki,Lagos,160000000
6,6,7,7,detached duplex,Victoria Island (VI),Lagos,5500000000
10,,,,1 detached duplex,Ilupeju,Lagos,350000000
4,4,5,3,semi-detached duplex,Ikoyi,Lagos,465000000
4,7,6,5,house,Katampe,Abuja,800000000
5,5,6,6,detached duplex,Lekki,Lagos,183000000
4,4,5,,terraced duplex,Jahi,Abuja,75000000
3,3,4,,detached bungalow,Ibeju Lekki,Lagos,24000000
4,4,5,4,detached bungalow,Oluyole,Oyo,29000000
3,3,4,4,terraced duplex,Lekki,Lagos,80000000
4,4,5,3,detached duplex,Ikoyi,Lagos,600000000
6,6,7,3,detached duplex,Ikoyi,Lagos,750000000
5,5,6,3,semi-detached duplex,Ikoyi,Lagos,400000000
5,5,6,4,detached duplex,Lekki,Lagos,115000000
4,4,5,2,terraced duplex,Lekki,Lagos,155000000
5,5,6,3,detached duplex,Ajah,Lagos,55000000
4,4,5,,terraced duplex,Ikeja,Lagos,120000000
4,4,5,4,semi-detached duplex,Ajah,Lagos,55000000
3,3,4,3,semi-detached duplex,Ajah,Lagos,65000000
4,5,5,20,terraced duplex,Katampe,Abuja,800000000
4,,,,detached duplex,Lekki,Lagos,85000000
2,,3,,semi-detached bungalow,Gaduwa,Abuja,38000000
4,4,5,3,semi-detached duplex,Lekki,Lagos,98000000
4,4,5,2,terraced duplex,Lekki,Lagos,230000000
5,6,6,,house,Ikeja,Lagos,180000000
5,5,6,5,detached duplex,Lekki,Lagos,250000000
5,5,6,4,semi-detached duplex,Ikoyi,Lagos,500000000
5,,,,detached duplex,Lekki,Lagos,550000000
4,,,,detached duplex,Ajah,Lagos,85000000
4,4,5,,terraced duplex,Jabi,Abuja,1200000000
4,4,5,,semi-detached duplex,Lekki,Lagos,85000000
5,5,6,,terraced duplex,Lekki,Lagos,70000000
4,4,5,,detached bungalow,Ibeju Lekki,Lagos,25000000
5,6,6,6,semi-detached duplex,Guzape District,Abuja,165000000
5,5,6,,detached duplex,Ikoyi,Lagos,1200000000
4,4,5,3,terraced duplex,Lekki,Lagos,55000000
5,5,6,9,detached duplex,Ikoyi,Lagos,650000000
4,5,6,3,terraced duplex,Guzape District,Abuja,65000000
4,5,5,,semi-detached duplex,Lekki,Lagos,85000000
6,7,6,,terraced duplex,Ibadan,Oyo,80000000
6,6,7,4,detached duplex,Ikoyi,Lagos,750000000
4,4,5,3,semi-detached duplex,Lekki,Lagos,85000000
3,3,3,3,semi-detached duplex,Lekki,Lagos,45000000
4,5,5,16,terraced duplex,Maitama District,Abuja,230000000
4,4,5,3,terraced duplex,Life Camp,Abuja,120000000
,,,,Block of flats,Ojo,Lagos,50000000
4,4,5,4,semi-detached duplex,Ajah,Lagos,76000000
5,4,4,,detached duplex,Ikeja,Lagos,80000000
5,5,6,,detached duplex,Ikoyi,Lagos,450000000
4,4,5,3,terraced duplex,Guzape District,Abuja,120000000
4,4,5,3,semi-detached duplex,Ajah,Lagos,55000000
4,4,5,3,terraced duplex,Galadimawa,Abuja,45000000
4,4,5,3,terraced duplex,Maryland,Lagos,85000000
5,5,6,4,semi-detached duplex,Maryland,Lagos,150000000
3,3,4,3,detached bungalow,Sango Ota,Ogun,8000000
5,5,6,3,detached duplex,Lekki,Lagos,250000000
6,6,7,10,house,Guzape District,Abuja,235000000
4,4,4,6,terraced duplex,Apo,Abuja,56000000
4,5,6,4,terraced duplex,Jahi,Abuja,70000000
4,5,6,3,terraced duplex,Jabi,Abuja,175000000
5,6,6,7,detached duplex,Asokoro District,Abuja,200000000
4,4,5,4,detached duplex,Ibeju Lekki,Lagos,40000000
8,8,8,40,detached duplex,Ipaja,Lagos,120000000
5,5,9,7,detached duplex,Lekki,Lagos,180000000
5,5,6,,semi-detached duplex,Magodo,Lagos,95000000
4,4,5,2,detached duplex,Lekki,Lagos,70000000
5,5,6,3,detached duplex,Ajah,Lagos,130000000
5,5,6,6,detached duplex,Karmo,Abuja,70000000
5,6,6,8,semi-detached duplex,Guzape District,Abuja,180000000
4,5,5,,semi-detached duplex,Ikoyi,Lagos,350000000
4,5,6,3,terraced duplex,Life Camp,Abuja,85000000
6,6,8,5,detached duplex,Lekki,Lagos,350000000
3,3,4,4,terraced duplex,Lekki,Lagos,80000000
4,4,5,2,terraced duplex,Lekki,Lagos,135000000
4,4,5,,semi-detached duplex,Lekki,Lagos,65000000
4,,,,terraced duplex,Ikoyi,Lagos,300000000
5,5,6,6,detached duplex,Ikoyi,Lagos,750000000
5,5,6,8,detached duplex,Victoria Island (VI),Lagos,500000000
4,5,6,2,terraced duplex,Lekki,Lagos,98000000
4,4,4,,detached duplex,Ojodu,Lagos,65000000
4,4,4,,terraced duplex,Ojodu,Lagos,80000000
3,,,,block of flats,Isolo,Lagos,70000000
4,4,5,2,semi-detached duplex,Ajah,Lagos,43000000
6,,7,,house,Asokoro District,Abuja,650000000
5,5,6,,detached duplex,Owerri Municipal,Imo,160000000
6,6,7,,detached duplex,Owerri Municipal,Imo,35000000
5,5,6,6,detached duplex,Guzape District,Abuja,600000000
5,5,5,,detached duplex,Lekki,Lagos,380000000
4,4,5,2,terraced duplex,Lekki,Lagos,60000000
4,4,5,2,semi-detached duplex,Lekki,Lagos,80000000
3,3,4,2,semi-detached duplex,Lekki,Lagos,65000000
5,5,6,6,detached duplex,Lekki,Lagos,130000000
5,5,6,5,detached duplex,Lekki,Lagos,350000000
4,4,5,3,terraced duplex,Galadimawa,Abuja,45000000
3,,4,2,terraced duplex,Lekki,Lagos,40000000
4,4,5,2,semi-detached duplex,Lekki,Lagos,50000000
4,4,5,3,semi-detached duplex,Lekki,Lagos,75000000
5,,6,,detached duplex,Ajah,Lagos,155000000
2,2,3,2,block of flats,Lekki,Lagos,65000000
4,4,5,,terraced duplex,Lekki,Lagos,55000000
4,5,6,3,semi-detached duplex,Lekki,Lagos,80000000
4,4,5,,detached duplex,Ajah,Lagos,125000000
4,4,5,4,detached duplex,Lekki,Lagos,88000000
4,4,5,4,detached duplex,Lekki,Lagos,190000000
4,4,5,3,detached duplex,Lekki,Lagos,88000000
5,5,6,,detached duplex,Ikeja,Lagos,385000000
4,5,6,3,detached duplex,Lekki,Lagos,85000000
4,4,5,,terraced duplex,Ikoyi,Lagos,580000000
4,4,5,3,detached duplex,Victoria Island (VI),Lagos,240000000
5,6,7,5,detached duplex,Lekki,Lagos,175000000
4,4,4,2,terraced duplex,Lekki,Lagos,140000000
3,4,4,,semi-detached duplex,Ajah,Lagos,66000000
4,5,5,,semi-detached duplex,Ajah,Lagos,68000000
4,5,6,3,terraced duplex,Lekki,Lagos,200000000
5,6,6,3,block of flats,Dakibiyu,Abuja,49000000
4,5,6,3,terraced duplex,Lekki,Lagos,200000000
4,4,5,4,semi-detached duplex,Lekki,Lagos,85000000
5,6,6,20,terraced duplex,Asokoro District,Abuja,750000000
4,4,5,,semi-detached duplex,Lekki,Lagos,260000000
4,,,,semi-detached duplex,Lekki,Lagos,89000000
4,4,4,4,terraced duplex,Ibadan,Oyo,85000000
3,3,4,,detached bungalow,Gwarinpa,Abuja,60000000
8,8,9,17,detached duplex,Maitama District,Abuja,1500000000
6,6,7,4,detached duplex,Victoria Island (VI),Lagos,550000000
6,6,6,5,detached duplex,Lekki,Lagos,130000000
6,7,7,10,detached duplex,Lekki,Lagos,89000000
5,5,5,,terraced duplex,Ikeja,Lagos,80000000
4,,,,terraced duplex,Lekki,Lagos,120000000
4,4,4,,semi-detached duplex,Ikeja,Lagos,53000000
3,3,4,,block of flats,Ayobo,Lagos,22000000
2,,3,,block of flats,Victoria Island (VI),Lagos,1500000000
5,,6,,detached duplex,Wuse 2,Abuja,220000000
2,2,2,5,detached bungalow,Ogijo,Ogun,5000000
3,3,4,2,terraced duplex,Lekki,Lagos,650000000
4,5,5,,semi-detached duplex,Ikeja,Lagos,150000000
9,,10,,house,Magodo,Lagos,275000000
4,,,,detached duplex,Lekki,Lagos,95000000
6,6,7,3,detached duplex,Ikoyi,Lagos,750000000
5,5,6,6,detached duplex,Lekki,Lagos,220000000
4,4,5,4,semi-detached duplex,Lekki,Lagos,90000000
5,5,6,5,semi-detached duplex,Lekki,Lagos,210000000
5,5,6,,semi-detached duplex,Lekki,Lagos,100000000
4,4,5,3,terraced duplex,Wuye,Abuja,80000000
6,66,7,,detached duplex,Lekki,Lagos,180000000
5,5,6,3,terraced duplex,Lekki,Lagos,140000000
4,4,5,4,detached duplex,Lekki,Lagos,200000000
4,4,5,4,semi-detached duplex,Lekki,Lagos,160000000
4,5,5,4,semi-detached duplex,Lekki,Lagos,250000000
6,7,8,4,terraced duplex,Life Camp,Abuja,140000000
5,5,6,4,semi-detached duplex,Ikoyi,Lagos,650000000
4,4,4,,terraced duplex,Ajah,Lagos,40000000
5,5,5,,semi-detached duplex,Magodo,Lagos,130000000
4,6,6,,semi-detached duplex,Gwarinpa,Abuja,110000000
5,5,6,,detached duplex,Ikeja,Lagos,165000000
4,4,5,,terraced duplex,Lekki,Lagos,65000000
6,6,7,20,detached duplex,Ikorodu,Lagos,65000000
4,3,4,,detached bungalow,Gbagada,Lagos,110000000
4,,,,house,Ikoyi,Lagos,680000000
4,4,5,2,house,Ikoyi,Lagos,461000000
3,4,4,,semi-detached bungalow,Ibeju Lekki,Lagos,20000000
5,5,6,3,semi-detached duplex,Ikoyi,Lagos,399000000
4,4,5,4,semi-detached duplex,Ikeja,Lagos,100000000
4,,,,house,Ibadan,Oyo,38000000
4,,5,,terraced duplex,Lekki,Lagos,55000000
4,,6,,semi-detached duplex,Lekki,Lagos,75000000
4,,5,,semi-detached duplex,Port Harcourt,Rivers,70000000
5,5,6,,detached duplex,Lekki,Lagos,165000000
5,5,6,,detached duplex,Lekki,Lagos,180000000
4,,,,terraced duplex,Lekki,Lagos,105000000
4,,,,semi-detached duplex,Lekki,Lagos,70000000
5,,,,detached duplex,Ajah,Lagos,105000000
5,,,,detached duplex,Lekki,Lagos,200000000
6,8,9,6,detached duplex,Durumi,Abuja,300000000
4,,,,detached duplex,Ajah,Lagos,85000000
5,5,5,3,terraced duplex,Guzape District,Abuja,85000000
5,5,6,,detached duplex,Ajah,Lagos,120000000
5,5,6,5,semi-detached duplex,Lekki,Lagos,350000000
2,3,3,,terraced duplex,Lekki,Lagos,37000000
7,9,10,5,detached bungalow,Ibadan,Oyo,15000000
6,7,7,4,detached bungalow,Ibadan,Oyo,18000000
3,3,4,3,detached bungalow,Ajah,Lagos,24000000
3,3,4,3,detached bungalow,Ajah,Lagos,32000000
4,4,5,3,detached bungalow,Ajah,Lagos,40000000
5,5,6,7,semi-detached duplex,Lekki,Lagos,155000000
2,2,3,10,block of flats,Lekki,Lagos,45000000
4,,,,semi-detached duplex,Lekki,Lagos,85000000
4,4,4,3,terraced duplex,Lekki,Lagos,65000000
5,5,6,,detached duplex,Lekki,Lagos,200000000
5,5,6,5,detached duplex,Lekki,Lagos,190000000
4,5,5,,terraced duplex,Ikeja,Lagos,115000000
5,5,6,,detached bungalow,Enugu,Enugu,60000000
5,5,5,,semi-detached duplex,Enugu,Enugu,75000000
5,5,6,3,terraced duplex,Wuye,Abuja,80000000
5,,,,detached duplex,Ajah,Lagos,95000000
3,4,4,4,terraced duplex,Ilupeju,Lagos,100000000
3,3,4,3,terraced duplex,Lugbe District,Abuja,30000000
5,5,5,,terraced duplex,Guzape District,Abuja,120000000
6,6,7,7,detached duplex,Lekki,Lagos,200000000
5,6,6,3,block of flats,Dakibiyu,Abuja,49000000
5,5,6,5,detached duplex,Asokoro District,Abuja,300000000
6,6,7,6,detached duplex,Lekki,Lagos,200000000
2,2,3,2,block of flats,Lekki,Lagos,45000000
5,5,6,,semi-detached duplex,Lekki,Lagos,88000000
4,4,5,3,detached duplex,Lekki,Lagos,100000000
4,4,5,4,terraced duplex,Guzape District,Abuja,80000000
8,9,9,,house,Asokoro District,Abuja,1200000000
4,4,5,3,terraced duplex,Lekki,Lagos,75000000
4,4,5,8,detached bungalow,Mowe Ofada,Ogun,12000000
3,3,4,3,terraced duplex,Lekki,Lagos,55000000
6,6,7,,detached duplex,Asokoro District,Abuja,900000000
5,,,,detached duplex,Lekki,Lagos,380000000
5,,,,detached duplex,Lekki,Lagos,155000000
5,5,6,4,semi-detached duplex,Ikoyi,Lagos,560000000
3,3,4,2,terraced duplex,Ajah,Lagos,47000000
3,4,5,3,detached duplex,Ifako-Ijaiye,Lagos,35000000
5,5,6,,detached duplex,Ikoyi,Lagos,600000000
5,5,6,5,terraced duplex,Ikoyi,Lagos,620000000
5,5,6,,detached duplex,Ikeja,Lagos,215000000
3,3,4,3,terraced duplex,Lekki,Lagos,55000000
5,7,7,3,terraced duplex,Ikoyi,Lagos,"
$2000000 
approx. ₦872351508
"
5,5,6,,detached duplex,Ajah,Lagos,140000000
5,5,6,3,semi-detached duplex,Maryland,Lagos,200000000
3,3,4,8,detached bungalow,Gwarinpa,Abuja,58000000
5,5,6,4,detached duplex,Lekki,Lagos,135000000
3,4,4,3,semi-detached duplex,Lekki,Lagos,39000000
4,5,6,4,detached duplex,Lekki,Lagos,200000000
3,3,4,,block of flats,Victoria Island (VI),Lagos,70000000
4,4,5,6,detached duplex,Kubwa,Abuja,40000000
4,4,5,10,detached duplex,Life Camp,Abuja,280000000
6,6,7,6,detached duplex,Lekki,Lagos,300000000
3,3,4,,terraced duplex,Lekki,Lagos,48000000
3,3,3,,detached bungalow,Ibeju Lekki,Lagos,24000000
4,4,5,4,semi-detached duplex,Lekki,Lagos,100000000
5,5,6,4,detached duplex,Lekki,Lagos,160000000
4,4,4,7,detached bungalow,Gaduwa,Abuja,40000000
35,,,,3 block of flats,Garki,Abuja,3000000000
9,10,10,6,detached duplex,Gwarinpa,Abuja,200000000
6,7,7,7,detached duplex,Gwarinpa,Abuja,165000000
4,4,5,3,semi-detached duplex,Lekki,Lagos,95000000
6,,,,detached duplex,Ajah,Lagos,140000000
6,6,7,7,detached duplex,Lekki,Lagos,165000000
4,4,5,2,terraced duplex,Lekki,Lagos,100000000
