bedrooms,bathrooms,toilets,parking spaces,type,town,state,price
5.0,6.0,6.0,8.0,detached duplex,Guzape District,Abuja,300000000.0
3.0,3.0,4.0,2.0,semi-detached bungalow,Lekki,Lagos,35000000.0
4.0,4.0,5.0,4.0,detached duplex,Enugu,Enugu,80000000.0
5.0,5.0,6.0,6.0,semi-detached duplex,Enugu,Enugu,75000000.0
3.0,3.0,4.0,10.0,detached bungalow,Enugu,Enugu,40000000.0
4.0,4.0,5.0,3.0,detached duplex,Ajah,Lagos,250000000.0
4.0,4.0,5.0,4.0,terraced duplex,Victoria Island (VI),Lagos,70000000.0
5.0,6.0,6.0,6.0,semi-detached duplex,Asokoro District,Abuja,200000000.0
4.0,4.0,5.0,8.0,semi-detached duplex,Ajah,Lagos,60000000.0
4.0,4.0,5.0,4.0,terraced duplex,Lekki,Lagos,90000000.0
5.0,5.0,6.0,5.0,semi-detached duplex,Lekki,Lagos,145000000.0
5.0,5.0,6.0,9.0,detached duplex,Ajah,Lagos,125000000.0
4.0,4.0,5.0,4.0,detached duplex,Ikoyi,Lagos,350000000.0
5.0,5.0,5.0,8.0,detached duplex,Ikeja,Lagos,250000000.0
4.0,5.0,5.0,4.0,semi-detached duplex,Lekki,Lagos,285000000.0
5.0,6.0,7.0,6.0,detached duplex,Lekki,Lagos,170000000.0
4.0,4.0,5.0,5.0,detached duplex,Magodo,Lagos,155000000.0
5.0,5.0,5.0,3.0,detached duplex,Lekki,Lagos,270000000.0
4.0,5.0,5.0,5.0,terraced duplex,Guzape District,Abuja,150000000.0
4.0,4.0,5.0,3.0,terraced duplex,Lekki,Lagos,170000000.0
4.0,4.0,4.0,4.0,terraced duplex,Ikoyi,Lagos,197500000.0
3.0,3.0,3.0,3.0,terraced duplex,Asaba,Delta,40000000.0
4.0,4.0,4.0,3.0,semi-detached duplex,Ikoyi,Lagos,350000000.0
6.0,6.0,7.0,6.0,detached duplex,Lekki,Lagos,200000000.0
3.0,3.0,4.0,4.0,semi-detached bungalow,Ibeju Lekki,Lagos,25000000.0
4.0,4.0,4.0,3.0,semi-detached duplex,Lekki,Lagos,80000000.0
4.0,4.0,4.0,2.0,terraced duplex,Lekki,Lagos,60000000.0
6.0,6.0,6.0,8.0,detached duplex,Ajah,Lagos,350000000.0
4.0,4.0,4.0,3.0,terraced duplex,Ajah,Lagos,52000000.0
4.0,4.0,5.0,3.0,terraced duplex,Ajah,Lagos,24000000.0
3.0,3.0,4.0,2.0,terraced duplex,Ajah,Lagos,26000000.0
4.0,4.0,5.0,6.0,detached bungalow,Oluyole,Oyo,13500000.0
4.0,5.0,6.0,3.0,semi-detached duplex,Ajah,Lagos,45000000.0
5.0,5.0,5.0,4.0,detached duplex,Karsana,Abuja,20000000.0
3.0,3.0,4.0,3.0,terraced duplex,Ajah,Lagos,50000000.0
4.0,4.0,5.0,6.0,semi-detached duplex,Ajah,Lagos,80000000.0
4.0,4.0,5.0,2.0,detached duplex,Lekki,Lagos,165000000.0
3.0,3.0,4.0,3.0,detached bungalow,Ibadan,Oyo,20000000.0
4.0,4.0,5.0,5.0,semi-detached duplex,Lekki,Lagos,130000000.0
4.0,4.0,5.0,4.0,semi-detached duplex,Lekki,Lagos,130000000.0
4.0,4.0,5.0,3.0,semi-detached duplex,Lekki,Lagos,100000000.0
4.0,4.0,5.0,3.0,terraced duplex,Gwarinpa,Abuja,140000000.0
4.0,4.0,5.0,3.0,semi-detached duplex,Life Camp,Abuja,110000000.0
3.0,3.0,4.0,3.0,semi-detached duplex,Idu Industrial,Abuja,32000000.0
4.0,4.0,5.0,2.0,detached duplex,Lekki,Lagos,83000000.0
3.0,3.0,4.0,2.0,terraced duplex,Arepo,Ogun,37000000.0
4.0,5.0,5.0,5.0,detached duplex,Ajah,Lagos,78000000.0
4.0,4.0,5.0,6.0,detached duplex,Ajah,Lagos,40000000.0
4.0,4.0,5.0,5.0,detached duplex,Port Harcourt,Rivers,100000000.0
3.0,3.0,3.0,3.0,semi-detached bungalow,Ajah,Lagos,44000000.0
5.0,5.0,6.0,6.0,detached duplex,Lekki,Lagos,185000000.0
3.0,3.0,3.0,3.0,detached bungalow,Mowe Ofada,Ogun,18500000.0
4.0,5.0,5.0,3.0,terraced duplex,Lekki,Lagos,53000000.0
4.0,5.0,5.0,5.0,detached duplex,Apo,Abuja,120000000.0
4.0,4.0,5.0,6.0,terraced duplex,Ajah,Lagos,40000000.0
4.0,5.0,5.0,7.0,semi-detached duplex,Oshodi,Lagos,90000000.0
5.0,5.0,6.0,7.0,semi-detached duplex,Gwarinpa,Abuja,120000000.0
4.0,4.0,5.0,4.0,semi-detached duplex,Magboro,Ogun,31500000.0
4.0,4.0,5.0,6.0,detached duplex,Lekki,Lagos,75000000.0
3.0,4.0,5.0,3.0,detached duplex,Ajah,Lagos,40000000.0
4.0,5.0,6.0,2.0,semi-detached duplex,Lekki,Lagos,95000000.0
4.0,4.0,4.0,2.0,semi-detached duplex,Abeokuta South,Ogun,48000000.0
6.0,6.0,6.0,2.0,detached duplex,Abeokuta South,Ogun,36000000.0
5.0,5.0,6.0,10.0,detached duplex,Lekki,Lagos,390000000.0
4.0,4.0,5.0,6.0,semi-detached duplex,Lekki,Lagos,120000000.0
4.0,4.0,5.0,4.0,detached duplex,Victoria Island (VI),Lagos,235000000.0
5.0,5.0,6.0,10.0,detached duplex,Lekki,Lagos,265000000.0
4.0,5.0,4.0,4.0,terraced duplex,Lekki,Lagos,95000000.0
4.0,4.0,5.0,3.0,terraced duplex,Victoria Island (VI),Lagos,150000000.0
5.0,5.0,6.0,7.0,semi-detached duplex,Victoria Island (VI),Lagos,300000000.0
3.0,3.0,4.0,6.0,semi-detached duplex,Asokoro District,Abuja,55000000.0
4.0,4.0,4.0,5.0,semi-detached duplex,Ajah,Lagos,60000000.0
5.0,5.0,6.0,4.0,detached duplex,Ajah,Lagos,135000000.0
5.0,5.0,6.0,4.0,detached duplex,Jabi,Abuja,350000000.0
4.0,4.0,5.0,4.0,terraced duplex,Life Camp,Abuja,70000000.0
4.0,4.0,5.0,4.0,detached bungalow,Oluyole,Oyo,48000000.0
5.0,5.0,6.0,7.0,detached duplex,Isheri North,Lagos,140000000.0
5.0,5.0,6.0,4.0,semi-detached duplex,Victoria Island (VI),Lagos,300000000.0
4.0,4.0,5.0,4.0,terraced duplex,Ajah,Lagos,49000000.0
5.0,5.0,6.0,6.0,detached duplex,Lekki,Lagos,245000000.0
4.0,4.0,5.0,3.0,semi-detached duplex,Surulere,Lagos,100000000.0
4.0,6.0,6.0,4.0,semi-detached duplex,Lekki,Lagos,145000000.0
5.0,4.0,5.0,4.0,detached duplex,Lekki,Lagos,115000000.0
3.0,3.0,4.0,3.0,detached bungalow,Ibeju Lekki,Lagos,26000000.0
3.0,3.0,4.0,3.0,semi-detached bungalow,Ibeju Lekki,Lagos,22000000.0
3.0,4.0,5.0,3.0,terraced duplex,Lekki,Lagos,40000000.0
3.0,3.0,4.0,4.0,terraced duplex,Ajah,Lagos,50000000.0
5.0,5.0,6.0,10.0,detached duplex,Lekki,Lagos,170000000.0
4.0,4.0,5.0,4.0,semi-detached duplex,Life Camp,Abuja,90000000.0
4.0,5.0,5.0,10.0,detached duplex,Gwarinpa,Abuja,140000000.0
3.0,3.0,4.0,10.0,block of flats,Yaba,Lagos,350000000.0
6.0,6.0,7.0,5.0,detached duplex,Lekki,Lagos,135000000.0
4.0,4.0,5.0,5.0,detached duplex,Isolo,Lagos,170000000.0
6.0,6.0,8.0,4.0,detached duplex,Lugbe District,Abuja,50000000.0
4.0,4.0,5.0,2.0,semi-detached duplex,Ajah,Lagos,50000000.0
4.0,4.0,5.0,3.0,terraced duplex,Ajah,Lagos,41000000.0
5.0,5.0,5.0,3.0,detached duplex,Ajah,Lagos,80000000.0
5.0,5.0,6.0,6.0,detached duplex,Katampe,Abuja,250000000.0
6.0,6.0,7.0,4.0,detached duplex,Lekki,Lagos,270000000.0
5.0,6.0,6.0,4.0,detached duplex,Ajah,Lagos,120000000.0
5.0,5.0,6.0,5.0,semi-detached duplex,Lekki,Lagos,150000000.0
5.0,6.0,6.0,4.0,detached duplex,Asokoro District,Abuja,280000000.0
3.0,3.0,4.0,2.0,block of flats,Maryland,Lagos,55000000.0
4.0,4.0,4.0,3.0,terraced duplex,Ajah,Lagos,49000000.0
3.0,3.0,4.0,4.0,semi-detached duplex,Lekki,Lagos,86000000.0
5.0,5.0,6.0,5.0,semi-detached duplex,Lekki,Lagos,285000000.0
5.0,6.0,7.0,4.0,detached duplex,Ajah,Lagos,100000000.0
3.0,3.0,4.0,2.0,block of flats,Arepo,Ogun,30000000.0
4.0,4.0,5.0,4.0,detached duplex,Wuye,Abuja,250000000.0
4.0,4.0,5.0,2.0,terraced duplex,Life Camp,Abuja,55000000.0
3.0,4.0,4.0,3.0,detached bungalow,Lekki,Lagos,23000000.0
5.0,6.0,7.0,5.0,detached duplex,Lekki,Lagos,185000000.0
4.0,4.0,5.0,3.0,detached duplex,Lekki,Lagos,105000000.0
5.0,5.0,6.0,4.0,semi-detached duplex,Lekki,Lagos,85000000.0
5.0,4.0,5.0,4.0,detached duplex,Lekki,Lagos,140000000.0
5.0,5.0,6.0,4.0,detached duplex,Lekki,Lagos,290000000.0
4.0,5.0,5.0,2.0,semi-detached duplex,Lekki,Lagos,130000000.0
4.0,5.0,5.0,5.0,detached duplex,Ajah,Lagos,80000000.0
4.0,4.0,5.0,3.0,detached duplex,Ajah,Lagos,90000000.0
4.0,4.0,4.0,3.0,detached duplex,Ajah,Lagos,60000000.0
4.0,5.0,6.0,4.0,semi-detached duplex,Lekki,Lagos,160000000.0
4.0,5.0,6.0,3.0,detached duplex,Ajah,Lagos,70000000.0
4.0,5.0,6.0,4.0,semi-detached duplex,Lekki,Lagos,90000000.0
3.0,3.0,3.0,5.0,block of flats,Ilupeju,Lagos,120000000.0
5.0,5.0,5.0,7.0,detached duplex,Lekki,Lagos,300000000.0
3.0,3.0,4.0,4.0,semi-detached bungalow,Ibeju Lekki,Lagos,23100000.0
5.0,5.0,6.0,4.0,semi-detached duplex,Lekki,Lagos,360000000.0
5.0,5.0,6.0,8.0,detached duplex,Lekki,Lagos,310000000.0
5.0,5.0,6.0,3.0,terraced duplex,Katampe,Abuja,65000000.0
4.0,4.0,5.0,8.0,semi-detached duplex,Lugbe District,Abuja,80000000.0
4.0,4.0,5.0,10.0,detached duplex,Lugbe District,Abuja,100000000.0
3.0,4.0,4.0,2.0,terraced duplex,Ajah,Lagos,56500000.0
4.0,4.0,5.0,4.0,semi-detached duplex,Ikeja,Lagos,200000000.0
4.0,5.0,6.0,5.0,detached duplex,Ajah,Lagos,160000000.0
4.0,4.0,5.0,2.0,terraced duplex,Wuye,Abuja,150000000.0
4.0,6.0,6.0,5.0,semi-detached duplex,Maryland,Lagos,105000000.0
5.0,6.0,6.0,5.0,semi-detached duplex,Ajah,Lagos,57000000.0
5.0,6.0,7.0,3.0,detached duplex,Lekki,Lagos,110000000.0
4.0,4.0,5.0,4.0,detached duplex,Ikoyi,Lagos,330000000.0
5.0,5.0,5.0,5.0,semi-detached duplex,Lekki,Lagos,65000000.0
6.0,6.0,6.0,6.0,detached duplex,Ajah,Lagos,200000000.0
5.0,6.0,6.0,5.0,detached duplex,Ajah,Lagos,130000000.0
5.0,5.0,5.0,8.0,detached duplex,Lekki,Lagos,220000000.0
4.0,4.0,5.0,3.0,semi-detached duplex,Lekki,Lagos,46000000.0
4.0,4.0,5.0,4.0,detached duplex,Lekki,Lagos,75000000.0
4.0,4.0,5.0,4.0,semi-detached bungalow,Lekki,Lagos,70000000.0
4.0,4.0,5.0,2.0,detached duplex,Lekki,Lagos,250000000.0
5.0,5.0,6.0,3.0,detached duplex,Ibeju Lekki,Lagos,200000000.0
4.0,5.0,5.0,4.0,terraced duplex,Durumi,Abuja,80000000.0
4.0,3.0,4.0,6.0,semi-detached bungalow,Oluyole,Oyo,27000000.0
4.0,4.0,5.0,6.0,detached duplex,Ajah,Lagos,230000000.0
5.0,6.0,7.0,4.0,detached duplex,Lekki,Lagos,155000000.0
4.0,5.0,6.0,4.0,detached duplex,Lekki,Lagos,175000000.0
5.0,6.0,7.0,5.0,detached duplex,Lekki,Lagos,200000000.0
4.0,5.0,6.0,4.0,semi-detached duplex,Lekki,Lagos,130000000.0
4.0,5.0,6.0,3.0,semi-detached duplex,Lekki,Lagos,115000000.0
4.0,4.0,5.0,2.0,terraced duplex,Ikoyi,Lagos,180000000.0
4.0,5.0,5.0,4.0,terraced duplex,Asokoro District,Abuja,180000000.0
4.0,4.0,5.0,4.0,detached duplex,Ojodu,Lagos,55000000.0
5.0,6.0,7.0,3.0,detached duplex,Lekki,Lagos,120000000.0
5.0,5.0,6.0,4.0,detached duplex,Ajah,Lagos,115000000.0
6.0,4.0,4.0,10.0,detached bungalow,Ikotun,Lagos,32000000.0
5.0,5.0,6.0,3.0,detached duplex,Ajah,Lagos,95000000.0
5.0,6.0,7.0,6.0,detached duplex,Lekki,Lagos,230000000.0
4.0,6.0,6.0,4.0,detached duplex,Lekki,Lagos,78000000.0
4.0,4.0,5.0,4.0,semi-detached duplex,Ajah,Lagos,68000000.0
5.0,5.0,6.0,3.0,detached duplex,Lekki,Lagos,145000000.0
4.0,5.0,6.0,4.0,terraced duplex,Wuye,Abuja,140000000.0
4.0,5.0,6.0,4.0,detached duplex,Ajah,Lagos,62000000.0
4.0,5.0,6.0,3.0,detached duplex,Ajah,Lagos,60000000.0
3.0,3.0,4.0,2.0,terraced duplex,Ajah,Lagos,23000000.0
5.0,5.0,6.0,7.0,detached duplex,Maitama District,Abuja,300000000.0
5.0,6.0,6.0,2.0,terraced duplex,Jahi,Abuja,65000000.0
3.0,3.0,4.0,3.0,semi-detached duplex,Life Camp,Abuja,65000000.0
4.0,5.0,5.0,7.0,detached duplex,Lekki,Lagos,280000000.0
4.0,4.0,5.0,9.0,terraced duplex,Ajah,Lagos,47000000.0
4.0,4.0,5.0,2.0,terraced duplex,Lekki,Lagos,110000000.0
4.0,4.0,5.0,2.0,semi-detached duplex,Lokogoma District,Abuja,47000000.0
4.0,4.0,5.0,2.0,terraced duplex,Lekki,Lagos,155000000.0
3.0,4.0,5.0,3.0,semi-detached duplex,Lekki,Lagos,56500000.0
3.0,4.0,5.0,3.0,terraced duplex,Lekki,Lagos,51500000.0
6.0,6.0,7.0,5.0,detached duplex,Ajah,Lagos,170000000.0
5.0,5.0,6.0,3.0,detached duplex,Ikeja,Lagos,350000000.0
4.0,4.0,5.0,8.0,detached duplex,Magodo,Lagos,240000000.0
3.0,3.0,4.0,3.0,semi-detached duplex,Ajah,Lagos,60000000.0
4.0,5.0,5.0,4.0,terraced duplex,Jabi,Abuja,160000000.0
4.0,4.0,4.0,4.0,semi-detached duplex,Lekki,Lagos,67000000.0
4.0,4.0,5.0,5.0,semi-detached duplex,Ikoyi,Lagos,350000000.0
4.0,4.0,5.0,5.0,detached duplex,Enugu,Enugu,8000000.0
4.0,4.0,5.0,2.0,semi-detached duplex,Lekki,Lagos,68000000.0
4.0,4.0,5.0,2.0,semi-detached duplex,Ikeja,Lagos,85000000.0
4.0,4.0,5.0,3.0,detached bungalow,Enugu,Enugu,23000000.0
6.0,6.0,7.0,6.0,detached duplex,Lekki,Lagos,170000000.0
5.0,4.0,6.0,10.0,detached duplex,Lekki,Lagos,127000000.0
5.0,5.0,6.0,8.0,detached duplex,Port Harcourt,Rivers,180000000.0
4.0,4.0,5.0,4.0,detached bungalow,Ajah,Lagos,58000000.0
4.0,5.0,5.0,3.0,terraced duplex,Lekki,Lagos,85000000.0
4.0,5.0,6.0,3.0,terraced duplex,Wuye,Abuja,45000000.0
4.0,4.0,4.0,2.0,semi-detached duplex,Lekki,Lagos,49000000.0
5.0,5.0,5.0,3.0,detached duplex,Ajah,Lagos,120000000.0
4.0,5.0,6.0,5.0,semi-detached duplex,Lekki,Lagos,74999999.0
4.0,4.0,5.0,6.0,detached duplex,Ajah,Lagos,75000000.0
5.0,5.0,6.0,4.0,detached duplex,Wuye,Abuja,350000000.0
4.0,4.0,5.0,2.0,terraced duplex,Lekki,Lagos,76000000.0
4.0,5.0,6.0,3.0,detached duplex,Lekki,Lagos,100000000.0
4.0,4.0,5.0,4.0,terraced duplex,Lekki,Lagos,150000000.0
6.0,6.0,7.0,5.0,detached duplex,Lekki,Lagos,330000000.0
3.0,3.0,4.0,2.0,terraced duplex,Ajah,Lagos,46500000.0
3.0,3.0,4.0,4.0,detached bungalow,Lekki,Lagos,23000000.0
3.0,3.0,4.0,4.0,detached bungalow,Ibeju Lekki,Lagos,23000000.0
4.0,4.0,5.0,3.0,detached duplex,Lekki,Lagos,60000000.0
3.0,3.0,4.0,2.0,terraced duplex,Ajah,Lagos,75000000.0
6.0,6.0,7.0,4.0,detached duplex,Lekki,Lagos,200000000.0
4.0,4.0,5.0,6.0,semi-detached duplex,Ajah,Lagos,58000000.0
4.0,4.0,5.0,3.0,terraced duplex,Lekki,Lagos,92000000.0
4.0,4.0,4.0,3.0,terraced duplex,Ojodu,Lagos,46000000.0
4.0,4.0,4.0,2.0,semi-detached duplex,Ajah,Lagos,53000000.0
5.0,5.0,5.0,2.0,detached duplex,Ajah,Lagos,70000000.0
5.0,5.0,5.0,2.0,detached duplex,Ajah,Lagos,95000000.0
5.0,5.0,6.0,5.0,detached duplex,Lekki,Lagos,280000000.0
5.0,5.0,5.0,4.0,detached duplex,Lekki,Lagos,110000000.0
5.0,5.0,5.0,4.0,detached duplex,Lekki,Lagos,150000000.0
6.0,6.0,8.0,5.0,detached duplex,Lekki,Lagos,330000000.0
4.0,4.0,5.0,4.0,terraced duplex,Wuye,Abuja,150000000.0
5.0,5.0,6.0,5.0,semi-detached duplex,Wuye,Abuja,150000000.0
4.0,4.0,5.0,5.0,detached duplex,Katampe,Abuja,330000000.0
3.0,3.0,4.0,4.0,semi-detached duplex,Ajah,Lagos,40000000.0
4.0,4.0,5.0,3.0,detached duplex,Karmo,Abuja,125000000.0
5.0,5.0,6.0,7.0,detached duplex,Gwarinpa,Abuja,165000000.0
5.0,5.0,4.0,5.0,detached duplex,Ajah,Lagos,150000000.0
5.0,5.0,6.0,9.0,detached duplex,Ikeja,Lagos,390000000.0
5.0,5.0,6.0,6.0,detached duplex,Ikeja,Lagos,230000000.0
4.0,4.0,5.0,7.0,semi-detached duplex,Victoria Island (VI),Lagos,350000000.0
5.0,5.0,6.0,6.0,detached duplex,Lekki,Lagos,280000000.0
4.0,4.0,5.0,4.0,semi-detached duplex,Lekki,Lagos,190000000.0
4.0,5.0,5.0,4.0,terraced duplex,Mabushi,Abuja,75000000.0
4.0,5.0,5.0,6.0,semi-detached duplex,Mabushi,Abuja,110000000.0
4.0,5.0,5.0,7.0,terraced duplex,Life Camp,Abuja,100000000.0
3.0,3.0,4.0,4.0,detached bungalow,Ibeju Lekki,Lagos,39500000.0
3.0,3.0,4.0,3.0,semi-detached bungalow,Ibeju Lekki,Lagos,28000000.0
3.0,3.0,4.0,4.0,detached bungalow,Ibeju Lekki,Lagos,37000000.0
3.0,3.0,4.0,5.0,detached bungalow,Ibeju Lekki,Lagos,35000000.0
3.0,4.0,4.0,6.0,detached bungalow,Owerri Municipal,Imo,25000000.0
5.0,5.0,6.0,5.0,detached duplex,Victoria Island (VI),Lagos,280000000.0
4.0,4.0,5.0,3.0,terraced duplex,Victoria Island (VI),Lagos,130000000.0
4.0,4.0,5.0,6.0,semi-detached duplex,Victoria Island (VI),Lagos,300000000.0
4.0,4.0,5.0,4.0,semi-detached duplex,Victoria Island (VI),Lagos,210000000.0
4.0,4.0,5.0,3.0,terraced duplex,Victoria Island (VI),Lagos,140000000.0
4.0,4.0,5.0,2.0,semi-detached duplex,Magodo,Lagos,80000000.0
3.0,4.0,5.0,6.0,terraced duplex,Asokoro District,Abuja,65000000.0
4.0,4.0,5.0,3.0,terraced duplex,Guzape District,Abuja,160000000.0
3.0,3.0,4.0,4.0,semi-detached bungalow,Ibeju Lekki,Lagos,26500000.0
5.0,5.0,6.0,7.0,detached duplex,Lekki,Lagos,330000000.0
3.0,4.0,5.0,3.0,semi-detached duplex,Lokogoma District,Abuja,42000000.0
3.0,4.0,4.0,10.0,detached bungalow,Ikorodu,Lagos,12000000.0
4.0,4.0,5.0,2.0,terraced duplex,Ikeja,Lagos,250000000.0
4.0,4.0,5.0,3.0,semi-detached duplex,Ajah,Lagos,75000000.0
4.0,4.0,5.0,4.0,semi-detached duplex,Ajah,Lagos,85000000.0
3.0,5.0,5.0,3.0,terraced duplex,Lekki,Lagos,19000000.0
4.0,5.0,6.0,4.0,semi-detached duplex,Ajah,Lagos,49000000.0
4.0,5.0,6.0,3.0,terraced duplex,Wuye,Abuja,80000000.0
3.0,3.0,4.0,2.0,block of flats,Lekki,Lagos,100000000.0
6.0,6.0,6.0,10.0,semi-detached duplex,Lekki,Lagos,165000000.0
5.0,5.0,5.0,3.0,detached duplex,Lekki,Lagos,165000000.0
4.0,6.0,5.0,5.0,detached duplex,Owerri Municipal,Imo,60000000.0
4.0,4.0,4.0,3.0,terraced duplex,Surulere,Lagos,70000000.0
4.0,5.0,5.0,9.0,detached duplex,Katampe,Abuja,130000000.0
5.0,6.0,7.0,10.0,detached duplex,Lekki,Lagos,220000000.0
3.0,3.0,4.0,4.0,detached bungalow,Mowe Ofada,Ogun,22500000.0
3.0,3.0,4.0,3.0,block of flats,Lekki,Lagos,130000000.0
3.0,3.0,4.0,3.0,terraced duplex,Ajah,Lagos,55000000.0
4.0,4.0,5.0,3.0,semi-detached duplex,Ajah,Lagos,57500000.0
3.0,3.0,4.0,3.0,terraced duplex,Ajah,Lagos,45500000.0
4.0,4.0,5.0,4.0,semi-detached duplex,Ajah,Lagos,71000000.0
4.0,4.0,4.0,3.0,terraced duplex,Lekki,Lagos,58000000.0
4.0,4.0,5.0,8.0,detached duplex,Kukwaba,Abuja,150000000.0
4.0,4.0,4.0,3.0,terraced duplex,Lekki,Lagos,110000000.0
4.0,5.0,5.0,4.0,terraced duplex,Life Camp,Abuja,75000000.0
4.0,4.0,5.0,4.0,semi-detached duplex,Guzape District,Abuja,80000000.0
3.0,3.0,4.0,3.0,semi-detached duplex,Ajah,Lagos,45000000.0
6.0,6.0,7.0,5.0,detached duplex,Guzape District,Abuja,400000000.0
5.0,6.0,6.0,2.0,terraced duplex,Guzape District,Abuja,300000000.0
5.0,6.0,6.0,3.0,terraced duplex,Mabushi,Abuja,155000000.0
4.0,4.0,4.0,5.0,detached duplex,Lekki,Lagos,260000000.0
6.0,6.0,7.0,10.0,detached duplex,Isolo,Lagos,150000000.0
4.0,4.0,5.0,5.0,detached bungalow,Gbagada,Lagos,55000000.0
3.0,3.0,3.0,3.0,detached bungalow,Apo,Abuja,70000000.0
4.0,4.0,5.0,3.0,terraced duplex,Lekki,Lagos,64000000.0
5.0,6.0,6.0,5.0,detached duplex,Ajah,Lagos,115000000.0
5.0,5.0,6.0,2.0,terraced duplex,Lekki,Lagos,130000000.0
4.0,4.0,5.0,8.0,semi-detached duplex,Life Camp,Abuja,90000000.0
4.0,5.0,6.0,4.0,detached duplex,Ajah,Lagos,60000000.0
3.0,3.0,3.0,3.0,semi-detached bungalow,Mowe Ofada,Ogun,16000000.0
4.0,4.0,5.0,3.0,terraced duplex,Lekki,Lagos,185000000.0
5.0,6.0,6.0,6.0,detached duplex,Ajah,Lagos,90000000.0
4.0,4.0,5.0,7.0,semi-detached duplex,Ajah,Lagos,72000000.0
3.0,3.0,4.0,2.0,semi-detached bungalow,Ajah,Lagos,38000000.0
4.0,4.0,6.0,3.0,detached duplex,Ajah,Lagos,60000000.0
4.0,5.0,5.0,3.0,terraced duplex,Kaura,Abuja,75000000.0
4.0,4.0,5.0,3.0,terraced duplex,Ajah,Lagos,29000000.0
5.0,6.0,7.0,3.0,detached duplex,Ajah,Lagos,130000000.0
4.0,4.0,5.0,5.0,terraced duplex,Victoria Island (VI),Lagos,250000000.0
5.0,6.0,7.0,3.0,detached duplex,Ajah,Lagos,95000000.0
5.0,5.0,6.0,2.0,detached duplex,Lekki,Lagos,135000000.0
5.0,6.0,7.0,7.0,detached duplex,Lekki,Lagos,195000000.0
5.0,6.0,7.0,2.0,detached duplex,Ajah,Lagos,80000000.0
3.0,3.0,4.0,2.0,semi-detached duplex,Ajah,Lagos,39000000.0
3.0,3.0,4.0,5.0,semi-detached duplex,Ilupeju,Lagos,110000000.0
3.0,3.0,4.0,4.0,terraced duplex,Lekki,Lagos,48000000.0
4.0,4.0,5.0,4.0,semi-detached duplex,Lekki,Lagos,67000000.0
5.0,5.0,6.0,6.0,semi-detached duplex,Lekki,Lagos,130000000.0
3.0,3.0,4.0,4.0,terraced duplex,Lekki,Lagos,51500000.0
4.0,4.0,5.0,8.0,detached bungalow,Port Harcourt,Rivers,50000000.0
4.0,4.0,5.0,2.0,terraced duplex,Maryland,Lagos,95000000.0
4.0,4.0,5.0,6.0,terraced duplex,Victoria Island (VI),Lagos,245000000.0
4.0,5.0,6.0,2.0,semi-detached duplex,Lekki,Lagos,70000000.0
5.0,5.0,6.0,6.0,detached duplex,Guzape District,Abuja,320000000.0
4.0,4.0,5.0,4.0,semi-detached duplex,Ikeja,Lagos,130000000.0
4.0,4.0,4.0,2.0,semi-detached duplex,Lekki,Lagos,85000000.0
5.0,5.0,6.0,6.0,detached duplex,Port Harcourt,Rivers,65000000.0
3.0,3.0,4.0,5.0,detached bungalow,Mowe Ofada,Ogun,16000000.0
4.0,4.0,4.0,3.0,terraced duplex,Lekki,Lagos,90000000.0
4.0,4.0,5.0,10.0,detached duplex,Katampe,Abuja,150000000.0
4.0,4.0,5.0,5.0,detached duplex,Ajah,Lagos,80000000.0
4.0,4.0,4.0,3.0,detached duplex,Lekki,Lagos,185000000.0
4.0,4.0,5.0,5.0,semi-detached duplex,Ajah,Lagos,55000000.0
4.0,4.0,5.0,4.0,semi-detached duplex,Lekki,Lagos,125000000.0
4.0,4.0,5.0,3.0,terraced duplex,Wuye,Abuja,150000000.0
5.0,6.0,6.0,10.0,detached duplex,Victoria Island (VI),Lagos,270000000.0
5.0,5.0,6.0,4.0,detached duplex,Lekki,Lagos,128000000.0
4.0,4.0,5.0,2.0,terraced duplex,Victoria Island (VI),Lagos,180000000.0
4.0,5.0,5.0,2.0,terraced duplex,Victoria Island (VI),Lagos,135000000.0
3.0,3.0,4.0,4.0,block of flats,Katampe,Abuja,50000000.0
3.0,3.0,4.0,4.0,terraced duplex,Galadimawa,Abuja,45000000.0
5.0,6.0,6.0,10.0,detached duplex,Gwarinpa,Abuja,110000000.0
3.0,3.0,4.0,3.0,terraced duplex,Ikoyi,Lagos,135000000.0
3.0,3.0,3.0,8.0,block of flats,Alimosho,Lagos,50000000.0
3.0,4.0,4.0,8.0,detached duplex,Enugu,Enugu,35000000.0
6.0,6.0,7.0,8.0,detached duplex,Ajah,Lagos,115000000.0
5.0,5.0,6.0,6.0,detached duplex,Lekki,Lagos,100000000.0
5.0,6.0,7.0,4.0,detached duplex,Lekki,Lagos,280000000.0
4.0,5.0,5.0,3.0,semi-detached duplex,Lekki,Lagos,88000000.0
4.0,5.0,6.0,4.0,detached duplex,Lekki,Lagos,140000000.0
4.0,5.0,6.0,4.0,semi-detached duplex,Lekki,Lagos,140000000.0
5.0,6.0,7.0,6.0,detached duplex,Lekki,Lagos,185000000.0
4.0,5.0,6.0,3.0,semi-detached duplex,Lekki,Lagos,70000000.0
5.0,6.0,7.0,5.0,semi-detached duplex,Lekki,Lagos,200000000.0
4.0,5.0,6.0,3.0,terraced duplex,Lekki,Lagos,55000000.0
5.0,6.0,7.0,5.0,detached duplex,Lekki,Lagos,150000000.0
